id,name,degree
"El Tocuyo, Ve","El Tocuyo, Ve",1
"Iquitos, Pe","Iquitos, Pe",1
"Tripoli, Lb","Tripoli, Lb",1
"Prizren, Xk","Prizren, Xk",1
"Latakia, Sy","Latakia, Sy",1
"Volos, Gr","Volos, Gr",1
Otjiwarongo,Otjiwarongo,1
"Taxco De Alarcón, Mx","Taxco De Alarcón, Mx",1
"Radoviš, Mk","Radoviš, Mk",1
"Grójec, Pl","Grójec, Pl",1
"Prague, Cz","Prague, Cz",1
"Greater Sudbury, Ca","Greater Sudbury, Ca",1
"Port Mathurin, Mu","Port Mathurin, Mu",1
"Khoni, Ge","Khoni, Ge",1
"Rufisque, Sn","Rufisque, Sn",1
"Oyo, Ng","Oyo, Ng",1
"Gurjaani, Ge","Gurjaani, Ge",1
"Trujillo, Hn","Trujillo, Hn",1
"Fada N’gourma, Bf","Fada N’gourma, Bf",1
"Minna, Ng","Minna, Ng",1
"Joensuu, Fi","Joensuu, Fi",1
"Mardin, Tr","Mardin, Tr",1
"Safed, Il","Safed, Il",1
"Blantyre, Mw","Blantyre, Mw",1
"Barcelona, Ve","Barcelona, Ve",1
"Świdnica, Pl","Świdnica, Pl",1
"Hebron, Ps","Hebron, Ps",1
"Kitchener, Ca","Kitchener, Ca",1
"Bitola, Mk","Bitola, Mk",1
"Veles, Mk","Veles, Mk",1
"Coca, Ec","Coca, Ec",1
"Trujillo, Ve","Trujillo, Ve",1
"Porto Amboim, Ao","Porto Amboim, Ao",1
"Multan, Pk","Multan, Pk",1
"Ceyhan, Tr","Ceyhan, Tr",1
"Santa Cruz De La Sierra, Bo","Santa Cruz De La Sierra, Bo",1
"Gloucester, Gb","Gloucester, Gb",1
"Isparta, Tr","Isparta, Tr",1
"Aydın, Tr","Aydın, Tr",1
"Salfit, Ps","Salfit, Ps",1
"Aghjabadi, Az","Aghjabadi, Az",1
"Vila Do Conde, Pt","Vila Do Conde, Pt",1
"Auce, Lv","Auce, Lv",1
"Ludza, Lv","Ludza, Lv",1
"Mytilene, Gr","Mytilene, Gr",1
"Berat, Al","Berat, Al",1
"Denizli, Tr","Denizli, Tr",1
"Mbombela, Za","Mbombela, Za",1
"Świecie, Pl","Świecie, Pl",1
"Strășeni, Md","Strășeni, Md",1
"Aghstafa, Az","Aghstafa, Az",1
"Līvāni, Lv","Līvāni, Lv",1
"Camrose, Ca","Camrose, Ca",1
"Bizerte, Tn","Bizerte, Tn",1
"Mikkeli, Fi","Mikkeli, Fi",1
"Uşak, Tr","Uşak, Tr",1
"Ulcinj, Me","Ulcinj, Me",1
"Ardahan, Tr","Ardahan, Tr",1
"Nauplion, Gr","Nauplion, Gr",1
"Orhei, Md","Orhei, Md",1
"Petropavl, Kz","Petropavl, Kz",1
"Atyrau, Kz","Atyrau, Kz",1
"Taldykorgan, Kz","Taldykorgan, Kz",1
"M'banza-Kongo, Ao","M'banza-Kongo, Ao",1
"Fergana, Uz","Fergana, Uz",1
"Mindelo, Cv","Mindelo, Cv",1
"Barakaldo, Es","Barakaldo, Es",1
"Kandy, Lk","Kandy, Lk",1
"Cetinje, Me","Cetinje, Me",1
"Corfu, Gr","Corfu, Gr",1
"Drochia, Md","Drochia, Md",1
"Rhodes, Gr","Rhodes, Gr",1
"Taraclia, Md","Taraclia, Md",1
"Guimarães, Pt","Guimarães, Pt",1
"Lamego, Pt","Lamego, Pt",1
"Vila Nova De Gaia, Pt","Vila Nova De Gaia, Pt",1
"Seia, Pt","Seia, Pt",1
"Bihać, Ba","Bihać, Ba",1
"Póvoa De Varzim, Pt","Póvoa De Varzim, Pt",1
"Águeda, Pt","Águeda, Pt",1
"Tavira, Pt","Tavira, Pt",1
"Almada, Pt","Almada, Pt",1
"Dondușeni, Md","Dondușeni, Md",1
"Viana Do Castelo, Pt","Viana Do Castelo, Pt",1
"Nikaia, Gr","Nikaia, Gr",1
"New Delhi, In","New Delhi, In",1
"Balboa, Pa","Balboa, Pa",1
"Santa Rosa De Copán, Hn","Santa Rosa De Copán, Hn",1
"Béziers, Fr","Béziers, Fr",1
"Santarém, Pt","Santarém, Pt",1
"Nizwa, Om","Nizwa, Om",1
"Valka, Lv","Valka, Lv",1
"Setúbal, Pt","Setúbal, Pt",1
"Mitrovica, Xk","Mitrovica, Xk",1
"Toamasina, Mg","Toamasina, Mg",1
"Santa Maria Da Feira, Pt","Santa Maria Da Feira, Pt",1
"Olhão, Pt","Olhão, Pt",1
"Portalegre, Pt","Portalegre, Pt",1
"Ovar, Pt","Ovar, Pt",1
"Hama, Sy","Hama, Sy",1
"Obninsk, Ru","Obninsk, Ru",1
"Gjirokastër, Al","Gjirokastër, Al",1
"Amarante, Pt","Amarante, Pt",1
"Portimão, Pt","Portimão, Pt",1
"Aqaba, Jo","Aqaba, Jo",1
"Vienna, At","Vienna, At",1
"Molenbeek, Be","Molenbeek, Be",1
"Hola, Ke","Hola, Ke",1
"North Nicosia, Xc","North Nicosia, Xc",1
"'S-Hertogenbosch, Nl","'S-Hertogenbosch, Nl",1
"Caballococha, Pe","Caballococha, Pe",1
"Lampa, Pe","Lampa, Pe",1
"São Domingos, Cv","São Domingos, Cv",1
"Juanjuí, Pe","Juanjuí, Pe",1
"Viana, Ao","Viana, Ao",1
"Sparta, Gr","Sparta, Gr",1
"Swan Hill, Au","Swan Hill, Au",1
"Szombathely, Hu","Szombathely, Hu",1
"Merv, Tm","Merv, Tm",1
"Espinho, Pt","Espinho, Pt",1
"Penafiel, Pt","Penafiel, Pt",1
"Saponé, Bf","Saponé, Bf",1
"Al Mokattam, Eg","Al Mokattam, Eg",1
"Tatabánya, Hu","Tatabánya, Hu",1
"Nördlingen, De","Nördlingen, De",1
"Baja, Hu","Baja, Hu",1
"Lüdenscheid, De","Lüdenscheid, De",1
"Viersen, De","Viersen, De",1
"City Of Tshwane Metropolitan Municipality, Za","City Of Tshwane Metropolitan Municipality, Za",1
"Freital, De","Freital, De",1
"Pirna, De","Pirna, De",1
"Eilenburg, De","Eilenburg, De",1
"Großenhain, De","Großenhain, De",1
"Přerov, Cz","Přerov, Cz",1
"Yongin, Kr","Yongin, Kr",1
"Kasugai, Jp","Kasugai, Jp",1
"Paphos, Cy","Paphos, Cy",1
"Hangzhou, Cn","Hangzhou, Cn",1
"Racine, Us","Racine, Us",1
"Karlsruhe, De","Karlsruhe, De",1
"Waukesha, Us","Waukesha, Us",1
"Marburg, De","Marburg, De",1
"Bad Homburg Vor Der Höhe, De","Bad Homburg Vor Der Höhe, De",1
"Rüsselsheim Am Main, De","Rüsselsheim Am Main, De",1
"Kawagoe, Jp","Kawagoe, Jp",1
"Nelson Mandela Bay Metropolitan Municipality, Za","Nelson Mandela Bay Metropolitan Municipality, Za",1
"Oradea, Ro","Oradea, Ro",1
"Jinan, Cn","Jinan, Cn",1
"Larnaca, Cy","Larnaca, Cy",1
"Zalău, Ro","Zalău, Ro",1
"Baton Rouge, Us","Baton Rouge, Us",1
"Botoșani, Ro","Botoșani, Ro",1
"Saitama, Jp","Saitama, Jp",1
"Fujisawa, Jp","Fujisawa, Jp",1
"Namwon, Kr","Namwon, Kr",1
"Gumi, Kr","Gumi, Kr",1
"Mandaluyong, Ph","Mandaluyong, Ph",1
"Aurich, De","Aurich, De",1
"Tulcea, Ro","Tulcea, Ro",1
"Daegu, Kr","Daegu, Kr",1
"Limassol, Cy","Limassol, Cy",1
"Focșani, Ro","Focșani, Ro",1
"Otaru, Jp","Otaru, Jp",1
"Calama, Cl","Calama, Cl",1
"Piatra Neamț, Ro","Piatra Neamț, Ro",1
"Arica, Cl","Arica, Cl",1
"Coyhaique, Cl","Coyhaique, Cl",1
"Ürümqi, Cn","Ürümqi, Cn",1
"Chillán, Cl","Chillán, Cl",1
"Sakaiminato, Jp","Sakaiminato, Jp",1
"Puerto Varas, Cl","Puerto Varas, Cl",1
"Langen, De","Langen, De",1
"Charlottesville, Us","Charlottesville, Us",1
"Osorno, Cl","Osorno, Cl",1
"Los Andes, Cl","Los Andes, Cl",1
"Talcahuano, Cl","Talcahuano, Cl",1
"Las Condes, Cl","Las Condes, Cl",1
"Chesapeake, Us","Chesapeake, Us",1
"Techirghiol, Ro","Techirghiol, Ro",1
"Muntinlupa, Ph","Muntinlupa, Ph",1
"Reșița, Ro","Reșița, Ro",1
"Giurgiu, Ro","Giurgiu, Ro",1
"Zimnicea, Ro","Zimnicea, Ro",1
"Hilden, De","Hilden, De",1
"Târgu Neamț, Ro","Târgu Neamț, Ro",1
"Cagayan De Oro, Ph","Cagayan De Oro, Ph",1
"Macau, Mo","Macau, Mo",1
"Săcueni, Ro","Săcueni, Ro",1
"Siret, Ro","Siret, Ro",1
"Yancheng, Cn","Yancheng, Cn",1
"Puerto Princesa, Ph","Puerto Princesa, Ph",1
"Salem, Us","Salem, Us",2
"Marshall, Us","Marshall, Us",1
"Melilla, Es","Melilla, Es",1
"Albany, Us","Albany, Us",1
"Nantong, Cn","Nantong, Cn",1
"Leichlingen, De","Leichlingen, De",1
"Altenburg, De","Altenburg, De",1
"Wernigerode, De","Wernigerode, De",1
"Monterey, Us","Monterey, Us",1
"Solvang, Us","Solvang, Us",1
"Vallejo, Us","Vallejo, Us",1
"Modesto, Us","Modesto, Us",1
"Kuji, Jp","Kuji, Jp",1
"Wangen Im Allgäu, De","Wangen Im Allgäu, De",1
"Ontario, Us","Ontario, Us",1
"Reutlingen, De","Reutlingen, De",1
"La Vega, Do","La Vega, Do",1
"Shangrao, Cn","Shangrao, Cn",1
"Providence, Us","Providence, Us",1
"Nanchang, Cn","Nanchang, Cn",1
"Arlington, Us","Arlington, Us",1
"Bakersfield, Us","Bakersfield, Us",1
"Reading, Us","Reading, Us",1
"Scranton, Us","Scranton, Us",1
"Temuco, Cl","Temuco, Cl",1
"Haeju, Kp","Haeju, Kp",1
"Zweibrücken, De","Zweibrücken, De",1
"Vicuña, Cl","Vicuña, Cl",1
"Georgsmarienhütte, De","Georgsmarienhütte, De",1
"Kassel, De","Kassel, De",1
"Lancaster, Us","Lancaster, Us",1
"Ezhou, Cn","Ezhou, Cn",1
"Walldorf, De","Walldorf, De",1
"Corvallis, Us","Corvallis, Us",1
"Bayreuth, De","Bayreuth, De",1
"Fürth, De","Fürth, De",1
"Aschaffenburg, De","Aschaffenburg, De",1
"Zemun, Rs","Zemun, Rs",1
"Bodenwerder, De","Bodenwerder, De",1
"Subotica, Rs","Subotica, Rs",1
"Calau, De","Calau, De",1
"Kruševac, Rs","Kruševac, Rs",1
"Smederevo, Rs","Smederevo, Rs",1
"Pančevo, Rs","Pančevo, Rs",1
"Sombor, Rs","Sombor, Rs",1
"Valjevo, Rs","Valjevo, Rs",1
"Čačak, Rs","Čačak, Rs",1
"Johor Bahru, My","Johor Bahru, My",1
"Bacău, Ro","Bacău, Ro",1
"Shreveport, Us","Shreveport, Us",1
"Jagodina, Rs","Jagodina, Rs",1
"Aleksinac, Rs","Aleksinac, Rs",1
"Bor, Rs","Bor, Rs",1
"Oberhausen, De","Oberhausen, De",1
"Dayton, Us","Dayton, Us",1
"Schweinfurt, De","Schweinfurt, De",1
"Landshut, De","Landshut, De",1
"Richardson, Us","Richardson, Us",1
"Salzgitter, De","Salzgitter, De",1
"Fort Lauderdale, Us","Fort Lauderdale, Us",1
"Langenhagen, De","Langenhagen, De",1
"Naperville, Us","Naperville, Us",1
"Candon, Ph","Candon, Ph",1
"Vigan, Ph","Vigan, Ph",1
"Santiago, Ph","Santiago, Ph",1
"Braubach, De","Braubach, De",1
"Waldkirch, De","Waldkirch, De",1
"Fellbach, De","Fellbach, De",1
"Tampa, Us","Tampa, Us",1
"Seelow, De","Seelow, De",1
"Marion, Us","Marion, Us",1
"Lausanne, Ch","Lausanne, Ch",1
"Pueblo, Us","Pueblo, Us",1
"Schramberg, De","Schramberg, De",1
"Sehnde, De","Sehnde, De",1
"La Chaux-De-Fonds, Ch","La Chaux-De-Fonds, Ch",1
"Batangas City, Ph","Batangas City, Ph",1
"Laoag, Ph","Laoag, Ph",1
"Coral Gables, Us","Coral Gables, Us",1
"Tagaytay, Ph","Tagaytay, Ph",1
"Trece Martires, Ph","Trece Martires, Ph",1
"Cauayan, Ph","Cauayan, Ph",1
"Herzogenaurach, De","Herzogenaurach, De",1
"Yverdon-Les-Bains, Ch","Yverdon-Les-Bains, Ch",1
"Kaufbeuren, De","Kaufbeuren, De",1
"Cartagena De Indias, Co","Cartagena De Indias, Co",1
"Arnstadt, De","Arnstadt, De",1
"Rendsburg, De","Rendsburg, De",1
"Eckernförde, De","Eckernförde, De",1
"Binningen, Ch","Binningen, Ch",1
"Rapperswil-Jona, Ch","Rapperswil-Jona, Ch",1
"Oyem, Ga","Oyem, Ga",1
"Delta, Ca","Delta, Ca",1
"Bucaramanga, Co","Bucaramanga, Co",1
"Leticia, Br","Leticia, Br",1
"Betzdorf, De","Betzdorf, De",1
"Tunja, Co","Tunja, Co",1
"St. Moritz, Ch","St. Moritz, Ch",1
"Sarasota, Us","Sarasota, Us",1
"Riga, Lv","Riga, Lv",1
"Mühldorf Am Inn, De","Mühldorf Am Inn, De",1
"San Cristóbal Ecatepec, Mx","San Cristóbal Ecatepec, Mx",1
"Riyadh, Sa","Riyadh, Sa",1
"Trossingen, De","Trossingen, De",1
"Weilburg, De","Weilburg, De",1
"Büdelsdorf, De","Büdelsdorf, De",1
"Marysville, Us","Marysville, Us",1
"Bukavu, Cd","Bukavu, Cd",1
"Lubumbashi, Cd","Lubumbashi, Cd",1
"Strasburg, Us","Strasburg, Us",1
"Brussels-Capital Region, Be","Brussels-Capital Region, Be",1
"Louvain-La-Neuve, Be","Louvain-La-Neuve, Be",1
"Villeurbanne, Fr","Villeurbanne, Fr",1
"Saint-Denis, Fr","Saint-Denis, Fr",2
"Ponta Grossa, Br","Ponta Grossa, Br",1
"Tulkarm, Ps","Tulkarm, Ps",1
"Annecy, Fr","Annecy, Fr",1
"Salihli, Tr","Salihli, Tr",1
"Rosarito, Mx","Rosarito, Mx",1
"Columbia, Us","Columbia, Us",3
"Piracicaba, Br","Piracicaba, Br",1
"Racibórz, Pl","Racibórz, Pl",1
"Głogów, Pl","Głogów, Pl",1
"Chita, Ru","Chita, Ru",1
"Zirc, Hu","Zirc, Hu",1
"Płońsk, Pl","Płońsk, Pl",1
"Terespol, Pl","Terespol, Pl",1
"Kamienna Góra, Pl","Kamienna Góra, Pl",1
"Tomaszów Mazowiecki, Pl","Tomaszów Mazowiecki, Pl",1
"Ouagadougou, Bf","Ouagadougou, Bf",1
"Zawiercie, Pl","Zawiercie, Pl",1
"Sanok, Pl","Sanok, Pl",1
"Kutno, Pl","Kutno, Pl",1
"Libreville, Ga","Libreville, Ga",1
"Teresópolis, Br","Teresópolis, Br",1
"Diadema, Br","Diadema, Br",1
"Governador Valadares, Br","Governador Valadares, Br",1
"Kőszeg, Hu","Kőszeg, Hu",1
"Almetyevsk, Ru","Almetyevsk, Ru",1
"Jarosław, Pl","Jarosław, Pl",1
"Włodawa, Pl","Włodawa, Pl",1
"Juazeiro, Br","Juazeiro, Br",1
"Santa Maria, Br","Santa Maria, Br",1
"Cabo Frio, Br","Cabo Frio, Br",1
"Santa Tecla, Sv","Santa Tecla, Sv",1
"Gorlice, Pl","Gorlice, Pl",1
"Hải Dương, Vn","Hải Dương, Vn",1
"Hrubieszów, Pl","Hrubieszów, Pl",1
"Gyula, Hu","Gyula, Hu",1
"Piła, Pl","Piła, Pl",1
"Będzin, Pl","Będzin, Pl",1
"Augustów, Pl","Augustów, Pl",1
"Tambov, Ru","Tambov, Ru",1
"Sherbrooke, Ca","Sherbrooke, Ca",1
"Nyírbátor, Hu","Nyírbátor, Hu",1
"Kerch, Ru","Kerch, Ru",1
"Sivas, Tr","Sivas, Tr",1
"Natal, Br","Natal, Br",1
"Blumenau, Br","Blumenau, Br",1
"Sari, Ir","Sari, Ir",1
"Chinandega, Ni","Chinandega, Ni",1
"Homs, Sy","Homs, Sy",1
"Tiraspol, Md","Tiraspol, Md",1
"Nevinnomyssk, Ru","Nevinnomyssk, Ru",1
"Bátonyterenye, Hu","Bátonyterenye, Hu",1
"Ruse, Bg","Ruse, Bg",1
"Cherkessk, Ru","Cherkessk, Ru",1
"Kaspiysk, Ru","Kaspiysk, Ru",1
"Kyjov, Cz","Kyjov, Cz",1
"Olavarría, Ar","Olavarría, Ar",1
"Armavir, Ru","Armavir, Ru",1
"Corrientes, Ar","Corrientes, Ar",1
"Viedma, Ar","Viedma, Ar",1
"Kutná Hora, Cz","Kutná Hora, Cz",1
"Mariánské Lázně, Cz","Mariánské Lázně, Cz",1
"Česká Lípa, Cz","Česká Lípa, Cz",1
"Poděbrady, Cz","Poděbrady, Cz",1
"Barysaw, By","Barysaw, By",1
"Nouméa, Nc","Nouméa, Nc",1
"Rasht, Ir","Rasht, Ir",1
"Sergiyev Posad, Ru","Sergiyev Posad, Ru",1
"Novocheboksarsk, Ru","Novocheboksarsk, Ru",1
"Sabadell, Es","Sabadell, Es",1
"Nymburk, Cz","Nymburk, Cz",1
"Huddersfield, Gb","Huddersfield, Gb",1
"Kohtla-Järve, Ee","Kohtla-Järve, Ee",1
"Kermanshah, Ir","Kermanshah, Ir",1
"Engels, Ru","Engels, Ru",1
"Babruysk, By","Babruysk, By",1
"Hammelburg, De","Hammelburg, De",1
"Mělník, Cz","Mělník, Cz",1
"Hodonín, Cz","Hodonín, Cz",1
"Luhačovice, Cz","Luhačovice, Cz",1
"Lanškroun, Cz","Lanškroun, Cz",1
"Vyškov, Cz","Vyškov, Cz",1
"Broumov, Cz","Broumov, Cz",1
"Chrudim, Cz","Chrudim, Cz",1
"Rakovník, Cz","Rakovník, Cz",1
"Kravaře, Cz","Kravaře, Cz",1
"Orlová, Cz","Orlová, Cz",1
"Česká Třebová, Cz","Česká Třebová, Cz",1
"Slavkov U Brna, Cz","Slavkov U Brna, Cz",1
"Český Těšín, Pl","Český Těšín, Pl",1
"Vítkov, Cz","Vítkov, Cz",1
"Krnov, Cz","Krnov, Cz",1
"Žatec, Cz","Žatec, Cz",1
"Brandýs Nad Labem-Stará Boleslav, Cz","Brandýs Nad Labem-Stará Boleslav, Cz",1
"Turnov, Cz","Turnov, Cz",1
"Boskovice, Cz","Boskovice, Cz",1
"Lőrinci, Hu","Lőrinci, Hu",1
"Kopřivnice, Cz","Kopřivnice, Cz",1
"Litomyšl, Cz","Litomyšl, Cz",1
"Bílina, Cz","Bílina, Cz",1
"Uničov, Cz","Uničov, Cz",1
"Hajdúszoboszló, Hu","Hajdúszoboszló, Hu",1
"Püspökladány, Hu","Püspökladány, Hu",1
"Hajdúnánás, Hu","Hajdúnánás, Hu",1
"Kapuvár, Hu","Kapuvár, Hu",1
"Békés, Hu","Békés, Hu",1
"Balmazújváros, Hu","Balmazújváros, Hu",1
"Várpalota, Hu","Várpalota, Hu",1
"Sümeg, Hu","Sümeg, Hu",1
"Milanówek, Pl","Milanówek, Pl",1
"Puck, Pl","Puck, Pl",1
"Kędzierzyn-Koźle, Pl","Kędzierzyn-Koźle, Pl",1
"Kazincbarcika, Hu","Kazincbarcika, Hu",1
"Reda, Pl","Reda, Pl",1
"Mława, Pl","Mława, Pl",1
"Lubliniec, Pl","Lubliniec, Pl",1
"Mrągowo, Pl","Mrągowo, Pl",1
"Hajdúböszörmény, Hu","Hajdúböszörmény, Hu",1
"Tiszaföldvár, Hu","Tiszaföldvár, Hu",1
"Baktalórántháza, Hu","Baktalórántháza, Hu",1
"Keszthely, Hu","Keszthely, Hu",1
"Csongrád, Hu","Csongrád, Hu",1
"Gárdony, Hu","Gárdony, Hu",1
"Balakovo, Ru","Balakovo, Ru",1
"Rypin, Pl","Rypin, Pl",1
"Gaggenau, De","Gaggenau, De",1
"Peitz, De","Peitz, De",1
"Roth, De","Roth, De",1
"Eggesin, De","Eggesin, De",1
"Konz, De","Konz, De",1
"Werlte, De","Werlte, De",1
"Strasburg, De","Strasburg, De",1
"Bad Ems, De","Bad Ems, De",1
"Emmendingen, De","Emmendingen, De",1
"Püttlingen, De","Püttlingen, De",1
"Senftenberg, De","Senftenberg, De",1
"Biberach An Der Riss, De","Biberach An Der Riss, De",1
"Grünberg, De","Grünberg, De",1
"Stein, De","Stein, De",1
"Flörsheim Am Main, De","Flörsheim Am Main, De",1
"Kamenz, De","Kamenz, De",1
"Welzheim, De","Welzheim, De",1
"Pulsnitz, De","Pulsnitz, De",1
"Bad Harzburg, De","Bad Harzburg, De",1
"Wiesmoor, De","Wiesmoor, De",1
"Alzey, De","Alzey, De",1
"Kappeln, De","Kappeln, De",1
"Reinbek, De","Reinbek, De",1
"Bad Oeynhausen, De","Bad Oeynhausen, De",1
"Gadebusch, De","Gadebusch, De",1
"Strehla, De","Strehla, De",1
"Bornheim, De","Bornheim, De",1
"Diepholz, De","Diepholz, De",1
"Prenzlau, De","Prenzlau, De",1
"Lingen, De","Lingen, De",1
"Gummersbach, De","Gummersbach, De",1
"Nordhorn, De","Nordhorn, De",1
"Bad Sulza, De","Bad Sulza, De",1
"Reichenbach, De","Reichenbach, De",1
"Lübbenau, De","Lübbenau, De",1
"Reinheim, De","Reinheim, De",1
"Löbau, De","Löbau, De",1
"Langenfeld, De","Langenfeld, De",1
"Herten, De","Herten, De",1
"Kerpen, De","Kerpen, De",1
"Dingelstädt, De","Dingelstädt, De",1
"Werder (Havel), De","Werder (Havel), De",1
"Zwönitz, De","Zwönitz, De",1
"Weißwasser, De","Weißwasser, De",1
"Neustrelitz, De","Neustrelitz, De",1
"Penzlin, De","Penzlin, De",1
"Viernheim, De","Viernheim, De",1
"Neukirchen-Vluyn, De","Neukirchen-Vluyn, De",1
"Niesky, De","Niesky, De",1
"Radevormwald, De","Radevormwald, De",1
"Lampertheim, De","Lampertheim, De",1
"Herborn, De","Herborn, De",1
"Năsăud, Ro","Năsăud, Ro",1
"Rovinari, Ro","Rovinari, Ro",1
"Emsdetten, De","Emsdetten, De",1
"Siegburg, De","Siegburg, De",1
"Nettetal, De","Nettetal, De",1
"Hofheim Am Taunus, De","Hofheim Am Taunus, De",1
"Saarlouis, De","Saarlouis, De",1
"Bensheim, De","Bensheim, De",1
"Waldbröl, De","Waldbröl, De",1
"Alcobaça, Pt","Alcobaça, Pt",1
"Aizkraukle, Lv","Aizkraukle, Lv",1
"Supraśl, Pl","Supraśl, Pl",1
"Niepołomice, Pl","Niepołomice, Pl",1
"Zhmerynka, Ua","Zhmerynka, Ua",1
"Telšiai, Lt","Telšiai, Lt",1
"Uniejów, Pl","Uniejów, Pl",1
"Kazimierz Dolny, Pl","Kazimierz Dolny, Pl",1
"Bauska, Lv","Bauska, Lv",1
"Volodymyr, Ua","Volodymyr, Ua",1
"Viesīte, Lv","Viesīte, Lv",1
"Stronie Śląskie, Pl","Stronie Śląskie, Pl",1
"Švenčionys, Lt","Švenčionys, Lt",1
"Tauragė, Lt","Tauragė, Lt",1
"Kelmė, Lt","Kelmė, Lt",1
"Ozurgeti, Ge","Ozurgeti, Ge",1
"Kėdainiai, Lt","Kėdainiai, Lt",1
"Jonava, Lt","Jonava, Lt",1
"Kriva Palanka, Mk","Kriva Palanka, Mk",1
"Gargždai, Lt","Gargždai, Lt",1
"Lazdijai, Lt","Lazdijai, Lt",1
"Kupiškis, Lt","Kupiškis, Lt",1
"Dębno, Pl","Dębno, Pl",1
"Zarasai, Lt","Zarasai, Lt",1
"Varėna, Lt","Varėna, Lt",1
"Poprad, Sk","Poprad, Sk",1
"Jurbarkas, Lt","Jurbarkas, Lt",1
"Hillerød, Dk","Hillerød, Dk",1
"Roskilde, Dk","Roskilde, Dk",1
"Thum, De","Thum, De",1
"Vác, Hu","Vác, Hu",1
"Piława Górna, Pl","Piława Górna, Pl",1
"Nowa Sól, Pl","Nowa Sól, Pl",1
"Tarnowskie Góry, Pl","Tarnowskie Góry, Pl",1
"Ogre, Lv","Ogre, Lv",1
"Hennigsdorf, De","Hennigsdorf, De",1
"Karben, De","Karben, De",1
"Erbach, De","Erbach, De",1
"Ochsenfurt, De","Ochsenfurt, De",1
"Schmölln, De","Schmölln, De",1
"Furth Im Wald, De","Furth Im Wald, De",1
"Bad Salzungen, De","Bad Salzungen, De",1
"Münchenbuchsee, Ch","Münchenbuchsee, Ch",1
"Meilen, Ch","Meilen, Ch",1
"Münsingen, Ch","Münsingen, Ch",1
"Steffisburg, Ch","Steffisburg, Ch",1
"Spiez, Ch","Spiez, Ch",1
"Wetzikon, Ch","Wetzikon, Ch",1
"Dietikon, Ch","Dietikon, Ch",1
"Illnau-Effretikon, Ch","Illnau-Effretikon, Ch",1
"Bad Kötzting, De","Bad Kötzting, De",1
"Wittichenau, De","Wittichenau, De",1
"Battenberg (Eder), De","Battenberg (Eder), De",1
"Vacha, De","Vacha, De",1
"Stadtroda, De","Stadtroda, De",1
"Kemnath, De","Kemnath, De",1
"Günzburg, De","Günzburg, De",1
"Amberg, De","Amberg, De",1
"Waldkirchen, De","Waldkirchen, De",1
"Radeburg, De","Radeburg, De",1
"Wunsiedel, De","Wunsiedel, De",1
"Bad Neustadt An Der Saale, De","Bad Neustadt An Der Saale, De",1
"Büdingen, De","Büdingen, De",1
"Triptis, De","Triptis, De",1
"Nabburg, De","Nabburg, De",1
"Bernkastel-Kues, De","Bernkastel-Kues, De",1
"Baden-Baden, De","Baden-Baden, De",1
"Cham, De","Cham, De",1
"Tharandt, De","Tharandt, De",1
"Sebnitz, De","Sebnitz, De",1
"Weiden In Der Oberpfalz, De","Weiden In Der Oberpfalz, De",1
"Deggendorf, De","Deggendorf, De",1
"Olbernhau, De","Olbernhau, De",1
"Nittenau, De","Nittenau, De",1
"Lorsch, De","Lorsch, De",1
"Dieburg, De","Dieburg, De",1
"Zeulenroda-Triebes, De","Zeulenroda-Triebes, De",1
"Zschopau, De","Zschopau, De",1
"Pegnitz, De","Pegnitz, De",1
"Schotten, De","Schotten, De",1
"Salzkotten, De","Salzkotten, De",1
"Selb, De","Selb, De",1
"Crimmitschau, De","Crimmitschau, De",1
"Forchheim, De","Forchheim, De",1
"Bad Hersfeld, De","Bad Hersfeld, De",1
"Oschatz, De","Oschatz, De",1
"Pefki, Gr","Pefki, Gr",1
"Andrychów, Pl","Andrychów, Pl",1
"Prienai, Lt","Prienai, Lt",1
"Strenči, Lv","Strenči, Lv",1
"Sigulda, Lv","Sigulda, Lv",1
"Smiltene, Lv","Smiltene, Lv",1
"Ikast, Dk","Ikast, Dk",1
"Żarów, Pl","Żarów, Pl",1
"Bystrzyca Kłodzka, Pl","Bystrzyca Kłodzka, Pl",1
"Katzrin, Il","Katzrin, Il",1
"Głuchołazy, Pl","Głuchołazy, Pl",1
"Aleksandrów Kujawski, Pl","Aleksandrów Kujawski, Pl",1
"Głubczyce, Pl","Głubczyce, Pl",1
"Namysłów, Pl","Namysłów, Pl",1
"Houffalize, Be","Houffalize, Be",1
"Ozimek, Pl","Ozimek, Pl",1
"Wieliczka, Pl","Wieliczka, Pl",1
"Chojna, Pl","Chojna, Pl",1
"Radovljica, Si","Radovljica, Si",1
"Boguchwała, Pl","Boguchwała, Pl",1
"Preveza, Gr","Preveza, Gr",1
"Żywiec, Pl","Żywiec, Pl",1
"Sint-Niklaas, Be","Sint-Niklaas, Be",1
"Izegem, Be","Izegem, Be",1
"Ronse, Be","Ronse, Be",1
"Waregem, Be","Waregem, Be",1
"Anykščiai, Lt","Anykščiai, Lt",1
"Rijswijk, Nl","Rijswijk, Nl",1
"Königsee, De","Königsee, De",2
"Vitry-Sur-Seine, Fr","Vitry-Sur-Seine, Fr",1
"Gogolin, Pl","Gogolin, Pl",1
"Sežana, Si","Sežana, Si",1
"Varberg, Se","Varberg, Se",1
"Prince George, Ca","Prince George, Ca",1
"Lütjenburg, De","Lütjenburg, De",1
